year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,covid_monthly_hospital_deaths
2021,TX,La Salle,48283,6670,86,65,Nov,Suppressed,Suppressed
2021,TX,La Salle,48283,6670,86,65,Dec,Suppressed,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Jan,20,11
2021,TX,Lavaca,48285,20544,296,210,Feb,15,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Mar,11,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Apr,21,Suppressed
2021,TX,Lavaca,48285,20544,296,210,May,17,0
2021,TX,Lavaca,48285,20544,296,210,Jun,12,0
2021,TX,Lavaca,48285,20544,296,210,Jul,17,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Aug,25,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Sep,20,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Oct,24,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Nov,15,Suppressed
2021,TX,Lavaca,48285,20544,296,210,Dec,13,0
2021,TX,Lee,48287,17706,209,119,Jan,14,Suppressed
2021,TX,Lee,48287,17706,209,119,Feb,Suppressed,Suppressed
2021,TX,Lee,48287,17706,209,119,Mar,Suppressed,Suppressed
2021,TX,Lee,48287,17706,209,119,Apr,11,Suppressed
2021,TX,Lee,48287,17706,209,119,May,Suppressed,0
2021,TX,Lee,48287,17706,209,119,Jun,Suppressed,0
2021,TX,Lee,48287,17706,209,119,Jul,Suppressed,Suppressed
2021,TX,Lee,48287,17706,209,119,Aug,10,Suppressed
2021,TX,Lee,48287,17706,209,119,Sep,16,Suppressed
2021,TX,Lee,48287,17706,209,119,Oct,16,Suppressed
2021,TX,Lee,48287,17706,209,119,Nov,Suppressed,0
2021,TX,Lee,48287,17706,209,119,Dec,Suppressed,Suppressed
2021,TX,Leon,48289,15959,274,143,Jan,14,Suppressed
2021,TX,Leon,48289,15959,274,143,Feb,16,Suppressed
2021,TX,Leon,48289,15959,274,143,Mar,Suppressed,Suppressed
2021,TX,Leon,48289,15959,274,143,Apr,10,Suppressed
2021,TX,Leon,48289,15959,274,143,May,Suppressed,0
2021,TX,Leon,48289,15959,274,143,Jun,Suppressed,0
2021,TX,Leon,48289,15959,274,143,Jul,13,Suppressed
2021,TX,Leon,48289,15959,274,143,Aug,18,Suppressed
2021,TX,Leon,48289,15959,274,143,Sep,22,Suppressed
2021,TX,Leon,48289,15959,274,143,Oct,13,Suppressed
2021,TX,Leon,48289,15959,274,143,Nov,12,Suppressed
2021,TX,Leon,48289,15959,274,143,Dec,Suppressed,0
2021,TX,Liberty,48291,97621,1157,658,Jan,68,34
2021,TX,Liberty,48291,97621,1157,658,Feb,41,11
2021,TX,Liberty,48291,97621,1157,658,Mar,47,Suppressed
2021,TX,Liberty,48291,97621,1157,658,Apr,45,Suppressed
2021,TX,Liberty,48291,97621,1157,658,May,41,Suppressed
2021,TX,Liberty,48291,97621,1157,658,Jun,48,12
2021,TX,Liberty,48291,97621,1157,658,Jul,37,Suppressed
2021,TX,Liberty,48291,97621,1157,658,Aug,98,54
2021,TX,Liberty,48291,97621,1157,658,Sep,92,48
2021,TX,Liberty,48291,97621,1157,658,Oct,58,17
2021,TX,Liberty,48291,97621,1157,658,Nov,42,Suppressed
2021,TX,Liberty,48291,97621,1157,658,Dec,41,Suppressed
2021,TX,Limestone,48293,22119,400,279,Jan,47,21
2021,TX,Limestone,48293,22119,400,279,Feb,26,15
2021,TX,Limestone,48293,22119,400,279,Mar,22,Suppressed
2021,TX,Limestone,48293,22119,400,279,Apr,15,Suppressed
2021,TX,Limestone,48293,22119,400,279,May,19,Suppressed
2021,TX,Limestone,48293,22119,400,279,Jun,16,0
2021,TX,Limestone,48293,22119,400,279,Jul,17,Suppressed
2021,TX,Limestone,48293,22119,400,279,Aug,33,10
2021,TX,Limestone,48293,22119,400,279,Sep,30,13
2021,TX,Limestone,48293,22119,400,279,Oct,16,Suppressed
2021,TX,Limestone,48293,22119,400,279,Nov,18,Suppressed
2021,TX,Limestone,48293,22119,400,279,Dec,20,Suppressed
2021,TX,Lipscomb,48295,2931,40,26,Jan,Suppressed,Suppressed
2021,TX,Lipscomb,48295,2931,40,26,Feb,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,Mar,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,Apr,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,May,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,Jun,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,Jul,0,0
2021,TX,Lipscomb,48295,2931,40,26,Aug,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,Sep,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,Oct,Suppressed,0
2021,TX,Lipscomb,48295,2931,40,26,Nov,Suppressed,Suppressed
2021,TX,Lipscomb,48295,2931,40,26,Dec,Suppressed,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Jan,Suppressed,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Feb,Suppressed,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Mar,Suppressed,0
2021,TX,Live Oak,48297,11377,156,101,Apr,Suppressed,0
2021,TX,Live Oak,48297,11377,156,101,May,Suppressed,0
2021,TX,Live Oak,48297,11377,156,101,Jun,10,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Jul,Suppressed,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Aug,13,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Sep,12,10
2021,TX,Live Oak,48297,11377,156,101,Oct,Suppressed,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Nov,Suppressed,Suppressed
2021,TX,Live Oak,48297,11377,156,101,Dec,Suppressed,Suppressed
2021,TX,Llano,48299,21978,412,249,Jan,38,22
2021,TX,Llano,48299,21978,412,249,Feb,24,Suppressed
2021,TX,Llano,48299,21978,412,249,Mar,23,Suppressed
2021,TX,Llano,48299,21978,412,249,Apr,12,Suppressed
2021,TX,Llano,48299,21978,412,249,May,16,Suppressed
2021,TX,Llano,48299,21978,412,249,Jun,11,Suppressed
2021,TX,Llano,48299,21978,412,249,Jul,Suppressed,Suppressed
2021,TX,Llano,48299,21978,412,249,Aug,20,Suppressed
2021,TX,Llano,48299,21978,412,249,Sep,27,11
2021,TX,Llano,48299,21978,412,249,Oct,13,Suppressed
2021,TX,Llano,48299,21978,412,249,Nov,32,Suppressed
2021,TX,Llano,48299,21978,412,249,Dec,26,Suppressed
2021,TX,Loving,48301,57,Suppressed,Suppressed,Jan,Suppressed,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Feb,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Mar,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Apr,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,May,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Jun,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Jul,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Aug,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Sep,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Oct,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Nov,0,0
2021,TX,Loving,48301,57,Suppressed,Suppressed,Dec,0,0
2021,TX,Lubbock,48303,314451,3352,2026,Jan,210,98
2021,TX,Lubbock,48303,314451,3352,2026,Feb,169,32
2021,TX,Lubbock,48303,314451,3352,2026,Mar,144,10
2021,TX,Lubbock,48303,314451,3352,2026,Apr,117,Suppressed
2021,TX,Lubbock,48303,314451,3352,2026,May,106,Suppressed
2021,TX,Lubbock,48303,314451,3352,2026,Jun,116,Suppressed
2021,TX,Lubbock,48303,314451,3352,2026,Jul,122,Suppressed
2021,TX,Lubbock,48303,314451,3352,2026,Aug,185,51
2021,TX,Lubbock,48303,314451,3352,2026,Sep,222,96
2021,TX,Lubbock,48303,314451,3352,2026,Oct,214,57
2021,TX,Lubbock,48303,314451,3352,2026,Nov,191,41
2021,TX,Lubbock,48303,314451,3352,2026,Dec,230,53
2021,TX,Lynn,48305,5688,85,54,Jan,10,Suppressed
2021,TX,Lynn,48305,5688,85,54,Feb,Suppressed,Suppressed
2021,TX,Lynn,48305,5688,85,54,Mar,Suppressed,0
2021,TX,Lynn,48305,5688,85,54,Apr,Suppressed,0
2021,TX,Lynn,48305,5688,85,54,May,Suppressed,0
2021,TX,Lynn,48305,5688,85,54,Jun,Suppressed,0
2021,TX,Lynn,48305,5688,85,54,Jul,Suppressed,Suppressed
2021,TX,Lynn,48305,5688,85,54,Aug,Suppressed,0
2021,TX,Lynn,48305,5688,85,54,Sep,Suppressed,Suppressed
2021,TX,Lynn,48305,5688,85,54,Oct,Suppressed,Suppressed
2021,TX,Lynn,48305,5688,85,54,Nov,Suppressed,0
2021,TX,Lynn,48305,5688,85,54,Dec,Suppressed,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Jan,Suppressed,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Feb,Suppressed,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Mar,Suppressed,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Apr,Suppressed,0
2021,TX,McCulloch,48307,7533,166,103,May,10,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Jun,Suppressed,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Jul,Suppressed,0
2021,TX,McCulloch,48307,7533,166,103,Aug,Suppressed,0
2021,TX,McCulloch,48307,7533,166,103,Sep,21,11
2021,TX,McCulloch,48307,7533,166,103,Oct,Suppressed,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Nov,13,Suppressed
2021,TX,McCulloch,48307,7533,166,103,Dec,Suppressed,Suppressed
2021,TX,McLennan,48309,263115,2940,1892,Jan,206,84
2021,TX,McLennan,48309,263115,2940,1892,Feb,133,35
2021,TX,McLennan,48309,263115,2940,1892,Mar,136,16
2021,TX,McLennan,48309,263115,2940,1892,Apr,132,Suppressed
2021,TX,McLennan,48309,263115,2940,1892,May,118,Suppressed
2021,TX,McLennan,48309,263115,2940,1892,Jun,143,Suppressed
2021,TX,McLennan,48309,263115,2940,1892,Jul,137,14
2021,TX,McLennan,48309,263115,2940,1892,Aug,197,74
2021,TX,McLennan,48309,263115,2940,1892,Sep,228,96
2021,TX,McLennan,48309,263115,2940,1892,Oct,171,49
2021,TX,McLennan,48309,263115,2940,1892,Nov,152,20
2021,TX,McLennan,48309,263115,2940,1892,Dec,139,12
2021,TX,McMullen,48311,608,14,11,Jan,Suppressed,Suppressed
2021,TX,McMullen,48311,608,14,11,Feb,Suppressed,Suppressed
2021,TX,McMullen,48311,608,14,11,Mar,0,0
2021,TX,McMullen,48311,608,14,11,Apr,Suppressed,0
2021,TX,McMullen,48311,608,14,11,May,Suppressed,0
2021,TX,McMullen,48311,608,14,11,Jun,0,0
2021,TX,McMullen,48311,608,14,11,Jul,Suppressed,0
2021,TX,McMullen,48311,608,14,11,Aug,0,0
2021,TX,McMullen,48311,608,14,11,Sep,Suppressed,Suppressed
2021,TX,McMullen,48311,608,14,11,Oct,Suppressed,Suppressed
2021,TX,McMullen,48311,608,14,11,Nov,0,0
2021,TX,McMullen,48311,608,14,11,Dec,0,0
2021,TX,Madison,48313,13718,177,109,Jan,18,Suppressed
2021,TX,Madison,48313,13718,177,109,Feb,13,Suppressed
2021,TX,Madison,48313,13718,177,109,Mar,Suppressed,Suppressed
2021,TX,Madison,48313,13718,177,109,Apr,Suppressed,Suppressed
2021,TX,Madison,48313,13718,177,109,May,Suppressed,Suppressed
2021,TX,Madison,48313,13718,177,109,Jun,Suppressed,Suppressed
2021,TX,Madison,48313,13718,177,109,Jul,Suppressed,0
2021,TX,Madison,48313,13718,177,109,Aug,11,Suppressed
2021,TX,Madison,48313,13718,177,109,Sep,13,Suppressed
2021,TX,Madison,48313,13718,177,109,Oct,Suppressed,Suppressed
2021,TX,Madison,48313,13718,177,109,Nov,Suppressed,Suppressed
2021,TX,Madison,48313,13718,177,109,Dec,Suppressed,Suppressed
2021,TX,Marion,48315,9645,212,129,Jan,15,Suppressed
2021,TX,Marion,48315,9645,212,129,Feb,15,Suppressed
2021,TX,Marion,48315,9645,212,129,Mar,11,Suppressed
2021,TX,Marion,48315,9645,212,129,Apr,Suppressed,0
2021,TX,Marion,48315,9645,212,129,May,Suppressed,0
2021,TX,Marion,48315,9645,212,129,Jun,Suppressed,0
2021,TX,Marion,48315,9645,212,129,Jul,Suppressed,0
2021,TX,Marion,48315,9645,212,129,Aug,13,Suppressed
2021,TX,Marion,48315,9645,212,129,Sep,17,Suppressed
2021,TX,Marion,48315,9645,212,129,Oct,11,Suppressed
2021,TX,Marion,48315,9645,212,129,Nov,Suppressed,Suppressed
2021,TX,Marion,48315,9645,212,129,Dec,13,Suppressed
2021,TX,Martin,48317,5211,53,28,Jan,Suppressed,0
2021,TX,Martin,48317,5211,53,28,Feb,Suppressed,0
2021,TX,Martin,48317,5211,53,28,Mar,Suppressed,0
2021,TX,Martin,48317,5211,53,28,Apr,Suppressed,0
2021,TX,Martin,48317,5211,53,28,May,Suppressed,Suppressed
2021,TX,Martin,48317,5211,53,28,Jun,Suppressed,0
2021,TX,Martin,48317,5211,53,28,Jul,Suppressed,0
2021,TX,Martin,48317,5211,53,28,Aug,Suppressed,Suppressed
2021,TX,Martin,48317,5211,53,28,Sep,Suppressed,Suppressed
2021,TX,Martin,48317,5211,53,28,Oct,Suppressed,Suppressed
2021,TX,Martin,48317,5211,53,28,Nov,Suppressed,0
2021,TX,Martin,48317,5211,53,28,Dec,Suppressed,0
2021,TX,Mason,48319,3943,67,33,Jan,Suppressed,Suppressed
2021,TX,Mason,48319,3943,67,33,Feb,Suppressed,Suppressed
2021,TX,Mason,48319,3943,67,33,Mar,Suppressed,0
2021,TX,Mason,48319,3943,67,33,Apr,Suppressed,0
2021,TX,Mason,48319,3943,67,33,May,0,0
2021,TX,Mason,48319,3943,67,33,Jun,Suppressed,0
2021,TX,Mason,48319,3943,67,33,Jul,Suppressed,0
2021,TX,Mason,48319,3943,67,33,Aug,Suppressed,Suppressed
2021,TX,Mason,48319,3943,67,33,Sep,0,0
2021,TX,Mason,48319,3943,67,33,Oct,Suppressed,Suppressed
2021,TX,Mason,48319,3943,67,33,Nov,Suppressed,0
2021,TX,Mason,48319,3943,67,33,Dec,Suppressed,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Jan,32,14
2021,TX,Matagorda,48321,36344,468,296,Feb,26,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Mar,25,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Apr,21,11
2021,TX,Matagorda,48321,36344,468,296,May,20,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Jun,26,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Jul,20,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Aug,32,13
2021,TX,Matagorda,48321,36344,468,296,Sep,34,23
2021,TX,Matagorda,48321,36344,468,296,Oct,15,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Nov,28,Suppressed
2021,TX,Matagorda,48321,36344,468,296,Dec,17,Suppressed
2021,TX,Maverick,48323,58056,621,433,Jan,90,63
2021,TX,Maverick,48323,58056,621,433,Feb,69,45
2021,TX,Maverick,48323,58056,621,433,Mar,30,16
2021,TX,Maverick,48323,58056,621,433,Apr,23,Suppressed
2021,TX,Maverick,48323,58056,621,433,May,23,Suppressed
2021,TX,Maverick,48323,58056,621,433,Jun,25,Suppressed
2021,TX,Maverick,48323,58056,621,433,Jul,23,Suppressed
2021,TX,Maverick,48323,58056,621,433,Aug,41,14
2021,TX,Maverick,48323,58056,621,433,Sep,40,23
2021,TX,Maverick,48323,58056,621,433,Oct,19,Suppressed
2021,TX,Maverick,48323,58056,621,433,Nov,19,Suppressed
2021,TX,Maverick,48323,58056,621,433,Dec,31,Suppressed
2021,TX,Medina,48325,51981,587,350,Jan,49,24
2021,TX,Medina,48325,51981,587,350,Feb,31,15
2021,TX,Medina,48325,51981,587,350,Mar,24,Suppressed
2021,TX,Medina,48325,51981,587,350,Apr,21,0
2021,TX,Medina,48325,51981,587,350,May,18,Suppressed
2021,TX,Medina,48325,51981,587,350,Jun,16,Suppressed
2021,TX,Medina,48325,51981,587,350,Jul,26,Suppressed
2021,TX,Medina,48325,51981,587,350,Aug,36,20
2021,TX,Medina,48325,51981,587,350,Sep,44,24
2021,TX,Medina,48325,51981,587,350,Oct,28,Suppressed
2021,TX,Medina,48325,51981,587,350,Nov,24,Suppressed
2021,TX,Medina,48325,51981,587,350,Dec,33,Suppressed
2021,TX,Menard,48327,1982,38,21,Jan,Suppressed,Suppressed
2021,TX,Menard,48327,1982,38,21,Feb,Suppressed,Suppressed
2021,TX,Menard,48327,1982,38,21,Mar,0,0
2021,TX,Menard,48327,1982,38,21,Apr,Suppressed,0
2021,TX,Menard,48327,1982,38,21,May,0,0
2021,TX,Menard,48327,1982,38,21,Jun,Suppressed,0
2021,TX,Menard,48327,1982,38,21,Jul,Suppressed,0
2021,TX,Menard,48327,1982,38,21,Aug,Suppressed,Suppressed
2021,TX,Menard,48327,1982,38,21,Sep,Suppressed,Suppressed
2021,TX,Menard,48327,1982,38,21,Oct,Suppressed,0
2021,TX,Menard,48327,1982,38,21,Nov,0,0
2021,TX,Menard,48327,1982,38,21,Dec,Suppressed,Suppressed
2021,TX,Midland,48329,167969,1404,828,Jan,78,32
2021,TX,Midland,48329,167969,1404,828,Feb,67,15
2021,TX,Midland,48329,167969,1404,828,Mar,77,10
2021,TX,Midland,48329,167969,1404,828,Apr,60,Suppressed
2021,TX,Midland,48329,167969,1404,828,May,48,Suppressed
2021,TX,Midland,48329,167969,1404,828,Jun,53,Suppressed
2021,TX,Midland,48329,167969,1404,828,Jul,49,Suppressed
2021,TX,Midland,48329,167969,1404,828,Aug,63,30
2021,TX,Midland,48329,167969,1404,828,Sep,94,39
2021,TX,Midland,48329,167969,1404,828,Oct,75,24
2021,TX,Midland,48329,167969,1404,828,Nov,78,15
2021,TX,Midland,48329,167969,1404,828,Dec,86,26
2021,TX,Milam,48331,25106,415,234,Jan,30,16
2021,TX,Milam,48331,25106,415,234,Feb,18,Suppressed
2021,TX,Milam,48331,25106,415,234,Mar,15,Suppressed
2021,TX,Milam,48331,25106,415,234,Apr,10,Suppressed
2021,TX,Milam,48331,25106,415,234,May,14,Suppressed
2021,TX,Milam,48331,25106,415,234,Jun,14,0
2021,TX,Milam,48331,25106,415,234,Jul,21,Suppressed
2021,TX,Milam,48331,25106,415,234,Aug,26,10
2021,TX,Milam,48331,25106,415,234,Sep,23,11
2021,TX,Milam,48331,25106,415,234,Oct,27,Suppressed
2021,TX,Milam,48331,25106,415,234,Nov,18,Suppressed
2021,TX,Milam,48331,25106,415,234,Dec,18,0
2021,TX,Mills,48333,4480,92,56,Jan,Suppressed,Suppressed
2021,TX,Mills,48333,4480,92,56,Feb,Suppressed,Suppressed
2021,TX,Mills,48333,4480,92,56,Mar,Suppressed,0
2021,TX,Mills,48333,4480,92,56,Apr,Suppressed,0
2021,TX,Mills,48333,4480,92,56,May,Suppressed,0
2021,TX,Mills,48333,4480,92,56,Jun,Suppressed,0
2021,TX,Mills,48333,4480,92,56,Jul,Suppressed,0
2021,TX,Mills,48333,4480,92,56,Aug,Suppressed,Suppressed
2021,TX,Mills,48333,4480,92,56,Sep,Suppressed,0
2021,TX,Mills,48333,4480,92,56,Oct,Suppressed,Suppressed
2021,TX,Mills,48333,4480,92,56,Nov,Suppressed,0
2021,TX,Mills,48333,4480,92,56,Dec,Suppressed,0
2021,TX,Mitchell,48335,9070,109,70,Jan,14,12
2021,TX,Mitchell,48335,9070,109,70,Feb,Suppressed,Suppressed
2021,TX,Mitchell,48335,9070,109,70,Mar,Suppressed,0
2021,TX,Mitchell,48335,9070,109,70,Apr,Suppressed,0
2021,TX,Mitchell,48335,9070,109,70,May,Suppressed,Suppressed
2021,TX,Mitchell,48335,9070,109,70,Jun,Suppressed,0
2021,TX,Mitchell,48335,9070,109,70,Jul,Suppressed,0
2021,TX,Mitchell,48335,9070,109,70,Aug,Suppressed,Suppressed
2021,TX,Mitchell,48335,9070,109,70,Sep,Suppressed,Suppressed
2021,TX,Mitchell,48335,9070,109,70,Oct,10,Suppressed
2021,TX,Mitchell,48335,9070,109,70,Nov,Suppressed,Suppressed
2021,TX,Mitchell,48335,9070,109,70,Dec,Suppressed,Suppressed
2021,TX,Montague,48337,20409,370,264,Jan,29,11
2021,TX,Montague,48337,20409,370,264,Feb,31,Suppressed
2021,TX,Montague,48337,20409,370,264,Mar,15,Suppressed
2021,TX,Montague,48337,20409,370,264,Apr,21,Suppressed
2021,TX,Montague,48337,20409,370,264,May,11,Suppressed
2021,TX,Montague,48337,20409,370,264,Jun,23,Suppressed
2021,TX,Montague,48337,20409,370,264,Jul,15,Suppressed
2021,TX,Montague,48337,20409,370,264,Aug,21,Suppressed
2021,TX,Montague,48337,20409,370,264,Sep,29,Suppressed
2021,TX,Montague,48337,20409,370,264,Oct,27,Suppressed
2021,TX,Montague,48337,20409,370,264,Nov,19,Suppressed
2021,TX,Montague,48337,20409,370,264,Dec,23,Suppressed
2021,TX,Montgomery,48339,648886,5412,2863,Jan,259,100
2021,TX,Montgomery,48339,648886,5412,2863,Feb,219,65
2021,TX,Montgomery,48339,648886,5412,2863,Mar,195,39
2021,TX,Montgomery,48339,648886,5412,2863,Apr,225,35
2021,TX,Montgomery,48339,648886,5412,2863,May,197,24
2021,TX,Montgomery,48339,648886,5412,2863,Jun,180,10
2021,TX,Montgomery,48339,648886,5412,2863,Jul,196,21
2021,TX,Montgomery,48339,648886,5412,2863,Aug,329,131
2021,TX,Montgomery,48339,648886,5412,2863,Sep,387,201
2021,TX,Montgomery,48339,648886,5412,2863,Oct,279,84
2021,TX,Montgomery,48339,648886,5412,2863,Nov,204,24
2021,TX,Montgomery,48339,648886,5412,2863,Dec,193,24
2021,TX,Moore,48341,21118,190,126,Jan,14,Suppressed
2021,TX,Moore,48341,21118,190,126,Feb,Suppressed,Suppressed
2021,TX,Moore,48341,21118,190,126,Mar,Suppressed,Suppressed
2021,TX,Moore,48341,21118,190,126,Apr,Suppressed,0
2021,TX,Moore,48341,21118,190,126,May,12,Suppressed
2021,TX,Moore,48341,21118,190,126,Jun,Suppressed,0
2021,TX,Moore,48341,21118,190,126,Jul,11,Suppressed
2021,TX,Moore,48341,21118,190,126,Aug,Suppressed,Suppressed
2021,TX,Moore,48341,21118,190,126,Sep,15,Suppressed
2021,TX,Moore,48341,21118,190,126,Oct,14,Suppressed
2021,TX,Moore,48341,21118,190,126,Nov,14,Suppressed
2021,TX,Moore,48341,21118,190,126,Dec,11,Suppressed
2021,TX,Morris,48343,12030,229,141,Jan,19,13
2021,TX,Morris,48343,12030,229,141,Feb,11,Suppressed
2021,TX,Morris,48343,12030,229,141,Mar,11,Suppressed
2021,TX,Morris,48343,12030,229,141,Apr,11,0
2021,TX,Morris,48343,12030,229,141,May,Suppressed,Suppressed
2021,TX,Morris,48343,12030,229,141,Jun,12,0
2021,TX,Morris,48343,12030,229,141,Jul,11,Suppressed
2021,TX,Morris,48343,12030,229,141,Aug,17,Suppressed
2021,TX,Morris,48343,12030,229,141,Sep,Suppressed,Suppressed
2021,TX,Morris,48343,12030,229,141,Oct,18,Suppressed
2021,TX,Morris,48343,12030,229,141,Nov,Suppressed,Suppressed
2021,TX,Morris,48343,12030,229,141,Dec,Suppressed,0
2021,TX,Motley,48345,1067,31,27,Jan,Suppressed,Suppressed
2021,TX,Motley,48345,1067,31,27,Feb,Suppressed,0
2021,TX,Motley,48345,1067,31,27,Mar,Suppressed,0
2021,TX,Motley,48345,1067,31,27,Apr,Suppressed,0
2021,TX,Motley,48345,1067,31,27,May,0,0
2021,TX,Motley,48345,1067,31,27,Jun,Suppressed,0
2021,TX,Motley,48345,1067,31,27,Jul,0,0
2021,TX,Motley,48345,1067,31,27,Aug,Suppressed,0
2021,TX,Motley,48345,1067,31,27,Sep,Suppressed,0
2021,TX,Motley,48345,1067,31,27,Oct,Suppressed,Suppressed
2021,TX,Motley,48345,1067,31,27,Nov,Suppressed,0
2021,TX,Motley,48345,1067,31,27,Dec,Suppressed,Suppressed
2021,TX,Nacogdoches,48347,64668,793,470,Jan,60,31
2021,TX,Nacogdoches,48347,64668,793,470,Feb,43,18
2021,TX,Nacogdoches,48347,64668,793,470,Mar,29,Suppressed
2021,TX,Nacogdoches,48347,64668,793,470,Apr,20,Suppressed
2021,TX,Nacogdoches,48347,64668,793,470,May,38,Suppressed
2021,TX,Nacogdoches,48347,64668,793,470,Jun,25,0
2021,TX,Nacogdoches,48347,64668,793,470,Jul,33,Suppressed
2021,TX,Nacogdoches,48347,64668,793,470,Aug,53,11
2021,TX,Nacogdoches,48347,64668,793,470,Sep,57,25
2021,TX,Nacogdoches,48347,64668,793,470,Oct,42,10
2021,TX,Nacogdoches,48347,64668,793,470,Nov,26,Suppressed
2021,TX,Nacogdoches,48347,64668,793,470,Dec,44,Suppressed
2021,TX,Navarro,48349,53591,687,427,Jan,86,50
2021,TX,Navarro,48349,53591,687,427,Feb,36,12
2021,TX,Navarro,48349,53591,687,427,Mar,24,Suppressed
2021,TX,Navarro,48349,53591,687,427,Apr,29,Suppressed
2021,TX,Navarro,48349,53591,687,427,May,27,Suppressed
2021,TX,Navarro,48349,53591,687,427,Jun,28,0
2021,TX,Navarro,48349,53591,687,427,Jul,24,Suppressed
2021,TX,Navarro,48349,53591,687,427,Aug,21,Suppressed
2021,TX,Navarro,48349,53591,687,427,Sep,42,27
2021,TX,Navarro,48349,53591,687,427,Oct,31,Suppressed
2021,TX,Navarro,48349,53591,687,427,Nov,40,Suppressed
2021,TX,Navarro,48349,53591,687,427,Dec,39,Suppressed
2021,TX,Newton,48351,12241,232,134,Jan,22,10
2021,TX,Newton,48351,12241,232,134,Feb,10,Suppressed
2021,TX,Newton,48351,12241,232,134,Mar,11,Suppressed
2021,TX,Newton,48351,12241,232,134,Apr,15,Suppressed
2021,TX,Newton,48351,12241,232,134,May,Suppressed,Suppressed
2021,TX,Newton,48351,12241,232,134,Jun,Suppressed,0
2021,TX,Newton,48351,12241,232,134,Jul,Suppressed,0
2021,TX,Newton,48351,12241,232,134,Aug,17,Suppressed
2021,TX,Newton,48351,12241,232,134,Sep,Suppressed,Suppressed
2021,TX,Newton,48351,12241,232,134,Oct,12,Suppressed
2021,TX,Newton,48351,12241,232,134,Nov,Suppressed,0
2021,TX,Newton,48351,12241,232,134,Dec,10,Suppressed
2021,TX,Nolan,48353,14597,214,134,Jan,14,13
2021,TX,Nolan,48353,14597,214,134,Feb,12,Suppressed
2021,TX,Nolan,48353,14597,214,134,Mar,Suppressed,0
2021,TX,Nolan,48353,14597,214,134,Apr,Suppressed,0
2021,TX,Nolan,48353,14597,214,134,May,Suppressed,0
2021,TX,Nolan,48353,14597,214,134,Jun,Suppressed,Suppressed
2021,TX,Nolan,48353,14597,214,134,Jul,12,Suppressed
2021,TX,Nolan,48353,14597,214,134,Aug,13,Suppressed
2021,TX,Nolan,48353,14597,214,134,Sep,18,11
2021,TX,Nolan,48353,14597,214,134,Oct,11,Suppressed
2021,TX,Nolan,48353,14597,214,134,Nov,13,Suppressed
2021,TX,Nolan,48353,14597,214,134,Dec,10,Suppressed
2021,TX,Nueces,48355,353079,4067,2335,Jan,266,93
2021,TX,Nueces,48355,353079,4067,2335,Feb,177,42
2021,TX,Nueces,48355,353079,4067,2335,Mar,158,20
2021,TX,Nueces,48355,353079,4067,2335,Apr,145,14
